Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,-0.0016804522426824673,0.24321674006188249,0.49317009242439114
20,-3.368594787436546e-05,0.4872686073092222,0.698046278773279
30,-0.0005609286735005978,0.7304453933472808,0.8546609815285127
40,-0.0016659860470185856,0.9707122021881176,0.9852472797161723
50,-0.0011875904243511314,1.2123793299592476,1.101080982470975
60,-0.0004610474332037422,1.453046999135442,1.2054239914384657
70,-0.0014795275067333907,1.6933209946113634,1.3012766787318382
80,8.39607086199999e-05,1.9320596200152664,1.3899854747497422
90,-0.0012503526260093272,2.1696187942682372,1.4729625909262725
100,-0.0008474451445502851,2.400530486261278,1.5493645427275269
