Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,-0.0016689396596696775,0.2441521515872804,0.4941175483498642
20,-2.8900710271444003e-05,0.48944447405393987,0.6996030832221509
30,-0.0005766202468458996,0.7338978391982787,0.8566783755869403
40,-0.001687440440570756,0.9755931387453727,0.9877211847203504
50,-0.0011957908046943111,1.2190497340444182,1.1041058527353336
60,-0.00047114848582173273,1.4615864803835337,1.2089609093695022
70,-0.001513154284534813,1.7039631166548495,1.3053593821836382
80,4.7326325247634585e-05,1.9447907998867342,1.3945575642069188
90,-0.0012814271194662601,2.1844935641004595,1.478003235483759
100,-0.000885281892160922,2.4183033623856307,1.5550895030144183
