Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,-0.0011400169051788793,113.87215368568754,10.671089620356842
20,0.0009264325897014501,206.2353273461629,14.360895771022186
30,2.0034761896572933e-05,294.1159916533701,17.149810251235145
40,-0.0005856243519278939,380.7668983705579,19.51324930324414
50,0.0016612809167165365,467.48096638876797,21.621308156278797
60,-0.0014933594694754694,552.6846917541664,23.509246941451917
70,-0.0015768346056536115,638.4350225609617,25.267271767267665
80,0.0003143650705667044,719.8360102463291,26.829759787339302
90,0.001915730432725625,798.3607373128016,28.25527804345237
100,-0.0011476445596947048,875.1080179904529,29.582224696436423
