Oc,media_erro,var_erro,desvio_padrao_erro
0,0.0,0.0,0.0
10,-0.00037815574520162944,114.89710927034125,10.719006916237214
20,0.0013605053670665145,208.75216774504693,14.448258294515881
30,-0.0011271629913974165,297.7991420111095,17.256857825546035
40,-0.0021106318075077854,385.7136834283628,19.63959478778426
50,0.0008977768783326644,473.5722731656147,21.76171576796312
60,-0.0022968005796583256,559.8989394911468,23.662183743077197
70,-0.0047285187262666225,645.899614117005,25.414555162681975
80,-0.002823508507814104,727.9192959311149,26.97997953911594
90,-0.0001893840876525699,807.0088382609911,28.407900983018635
100,-0.003223727656830658,883.8362278459642,29.729383240255157
