Oc,media_erro,var_erro,desvio_padrao_erro
0,-0.013249638319610253,816.7060530588025,28.578069442472884
10,-0.027970804617602096,816.0614431956458,28.566789164966472
20,0.03396526949172232,816.4176244623851,28.573022669335934
30,-0.0009855331223715456,816.0941406805264,28.567361458148813
40,0.008166792063614809,815.3979423275603,28.555173652554807
50,0.014063121422706519,816.7963332520332,28.579648935073244
60,0.0049312780149095925,816.964166947246,28.582585029126495
70,0.010017329278559702,817.0630881356545,28.58431542184725
80,-0.011458966918517121,816.5877258692964,28.575999122853016
90,0.11986264148872564,816.9454607908681,28.582257797292154
100,-0.009195626357380818,816.7084309431772,28.57811104574928
