Oc,media_erro,var_erro,desvio_padrao_erro
0,0.05741132857318345,816.7866303050332,28.57947918183663
10,0.019508348752801094,816.6161271192769,28.576496060911264
20,0.041169884646033654,817.1090970504576,28.585120203533474
30,0.04023295155981528,816.460600478039,28.573774697754565
40,-0.0401687844038476,817.6280219373436,28.594195598711003
50,-0.009069448077163207,815.0356275250301,28.54882882930629
60,0.04019020586962998,817.1165345214639,28.585250296638367
70,-0.023633292184129982,817.396421803893,28.590145536598673
80,0.005395644871848388,817.4406112259483,28.59091833477806
90,0.009426826671682858,816.5098630559393,28.574636709080647
100,-0.003584246790734973,817.4382168211139,28.590876461226472
