Oc,media_erro,var_erro,desvio_padrao_erro
0,0.01056848458995392,817.3653574688994,28.58960226146736
10,0.018741654589573175,816.9546500897601,28.582418548642103
20,-0.02105294725370036,816.881287723775,28.58113517206367
30,0.011668289726225238,815.5822113423865,28.55840001369801
40,-0.06335813536122716,816.9328031523149,28.582036371684836
50,0.09518314830355423,816.8314519065757,28.580263328153148
60,-0.01817050623452977,816.0725860638714,28.566984196163784
70,0.027936534164682912,817.2829434632208,28.588160896833166
80,0.0004649769959498723,816.4094052639865,28.572878841026615
90,0.019658101421739533,818.0859474217951,28.60220179325003
100,-0.0401553851589277,817.5333721368426,28.592540498123675
