n_ocupacao,media_MAE,var_MAE,DP_MAE
0,0.0,0.0,0.0
10,6.433339455142834,0.07737807517557359,0.27816914849704955
20,8.857622542279884,0.03056819221072209,0.1748376166925244
30,11.044271655078056,0.030238523520057025,0.1738922756192955
40,13.025485699284722,0.07379066401461695,0.271644370482101
50,14.791889485632044,0.041694802999164254,0.20419305325883214
60,16.450956495476067,0.15939315813512256,0.39924072704963676
70,17.90299923183089,0.14792193084247188,0.3846062022932962
80,19.303304578523395,0.07722779237781839,0.27789888876679303
90,20.61357878814638,0.1620044031456809,0.4024977057644937
100,21.730413110599564,0.04782141702015554,0.21868108519063906
